name,alamat,num_invited,city,code,guesttype,desknumber,regnumber,note
,,,,3373adbd-53d2-4d27-bbcb-874e0c361870,reg,-,9082,none
,,,,3549ccf3-7dd4-4957-83d4-53229300c1f5,reg,-,9083,none
,,,,b9434c11-d6fb-4a01-9d7c-10e029155c22,reg,-,9084,none
,,,,e86c1d50-1ff0-441d-b160-ba27ba0f7449,reg,-,9085,none
,,,,a602022d-65f3-4773-ab31-2c36a0dedf6a,reg,-,9086,none
,,,,56cefb85-2ebd-44e1-aab5-4801f4f557f4,reg,-,9087,none
,,,,095080ae-29e7-489d-9a2c-68388cbe71a5,reg,-,9088,none
,,,,a89f73b0-106d-4c24-a1cf-334ca1fc6511,reg,-,9089,none
,,,,c1db8ae6-c6ab-4f90-a417-3546ac54aef4,reg,-,9090,none
,,,,96476ceb-2c2c-4223-bd33-d40842d77894,reg,-,9091,none
,,,,451a26c9-05e0-4dd8-9cce-13d2168cb81e,reg,-,9092,none
,,,,70113f04-0f38-495a-8952-ecb8dd6d9937,reg,-,9093,none
,,,,6e4b9f09-0615-4338-a291-9ac80d76200e,reg,-,9094,none
,,,,faa63c0a-1fbc-4fd2-b277-0da5ac2574d6,reg,-,9095,none
,,,,0c94e5f5-2813-471c-b68a-3e36a0992e73,reg,-,9096,none
,,,,44b4024b-9e55-485f-bf4a-ccf532ac4285,reg,-,9097,none
,,,,5c4e0ffd-0b01-443b-9c57-6088d90033b6,reg,-,9098,none
,,,,5e207697-6f3d-4d28-904b-b41e8b6c41ef,reg,-,9099,none
,,,,2a0ee71a-ea95-431b-b4a4-7b2e82cfb43d,reg,-,9100,none
